date,compound,neg,neu,pos,subjectivity,polarity,sentiment,tweet_vol,low,high,open,close,volume,google_trends_btc,returns
2021-02-06 04:00:00,0.1779963855421687,0.035795180722891576,0.8707469879518072,0.09344578313253014,0.3168973730419513,0.10792377301413447,positive,83,38959.37,39405.73,39405.72,39201.62,897.25774893,28,0.0037120852909781855
2021-02-06 05:00:00,0.14324931506849317,0.03617808219178082,0.8814520547945204,0.08231506849315069,0.24573490943353962,0.060301976055400705,positive,73,38777.05,39245.1,39201.62,39056.37,707.55604067,28,-0.006538836624076946
2021-02-06 06:00:00,0.12169896907216494,0.04661855670103094,0.8729999999999997,0.08032989690721651,0.2576897844423618,0.0821711965010934,positive,97,39039.44,39495.0,39057.05,39312.59,545.30909267,28,-0.0019661376899245374
2021-02-06 07:00:00,0.2392364705882353,0.02631764705882353,0.8516941176470586,0.12200000000000004,0.2564238082179259,0.12493998811645869,positive,85,39201.11,39561.77,39312.58,39389.96,476.59890747,31,-0.002066410918235486
2021-02-06 08:00:00,0.161094578313253,0.02699397590361446,0.8946686746987954,0.0783433734939759,0.280192001773327,0.11362771432048546,positive,166,39390.35,39719.85,39393.27,39471.44,465.64413319,31,-0.011459384976301156
2021-02-06 09:00:00,0.12911192660550458,0.03688990825688074,0.881045871559633,0.08204587155963304,0.2720283216613491,0.09773139874057304,positive,109,39443.17,39930.0,39471.43,39926.36,618.32575123,31,-0.0035285249160549575
2021-02-06 10:00:00,0.1554987341772152,0.03277848101265823,0.8767974683544305,0.09041139240506327,0.20666616435603782,0.09588733172593933,positive,158,39593.09,40070.0,39926.37,40067.49,1253.96398821,31,-0.004289285210051553
2021-02-06 11:00:00,0.1128015463917525,0.03786082474226803,0.8840257731958769,0.0780979381443299,0.2815483070766576,0.1081694708498832,positive,194,40047.13,40500.0,40057.08,40239.72,1314.35969091,36,0.006462982391565802
2021-02-06 12:00:00,0.15536536585365857,0.02485853658536585,0.8989560975609755,0.0761658536585366,0.285421585189878,0.09299049730757043,positive,205,39950.0,40500.0,40239.78,39980.49,1042.29413064,36,-0.004802298438520619
2021-02-06 13:00:00,0.14222692307692306,0.034576923076923075,0.8804780219780222,0.08492857142857141,0.27294831160902583,0.07856926803355375,positive,182,39950.05,40300.0,39960.12,40172.95,879.22354372,35,-0.003869242770683894
2021-02-06 14:00:00,0.14052897727272728,0.02947727272727273,0.8936477272727271,0.07685227272727273,0.24439818231011412,0.077144558408763,positive,176,40168.61,40615.0,40168.65,40328.69,975.32569856,35,-0.015442274122691458
2021-02-06 15:00:00,0.1640648936170213,0.02929787234042553,0.8839308510638295,0.08676595744680848,0.2578638653505676,0.09184035453317368,positive,188,40230.0,40959.63,40333.2,40956.29,1692.97962403,36,0.0071868123913994275
2021-02-06 16:00:00,0.1322561643835617,0.031993150684931505,0.8957260273972606,0.0722739726027397,0.2204790814208622,0.06717016050920163,positive,146,40541.2,41000.0,40957.62,40663.0,1467.28426085,37,0.009979790500634902
2021-02-06 17:00:00,0.17211893491124253,0.0366923076923077,0.8701893491124257,0.0930355029585799,0.2558789572251111,0.0717686729225191,positive,169,40242.53,40700.0,40662.99,40259.21,990.54253374,35,-0.0017880530835996896
2021-02-06 18:00:00,0.14848175675675673,0.047006756756756765,0.861358108108108,0.09161486486486486,0.2799011674011673,0.10228959275834279,positive,148,40123.0,40499.99,40256.51,40331.26,834.49370626,36,0.002681912611856092
2021-02-06 19:00:00,0.14395050505050505,0.030525252525252525,0.8922929292929296,0.07716161616161617,0.32150283498768345,0.07631243896395411,positive,99,40029.0,40452.63,40331.26,40223.24,639.02965356,36,0.002026503507868034
2021-02-06 20:00:00,0.10104579439252338,0.049046728971962626,0.8791401869158876,0.07177570093457944,0.2711125046639065,0.11920320247423054,positive,107,39643.8,40223.87,40223.24,40141.81,1134.85361842,36,0.0016657360333328683
2021-02-06 21:00:00,0.06496461538461538,0.021225641025641027,0.9348717948717946,0.0438974358974359,0.4687502312502314,0.25363135013135035,positive,195,40074.97,40299.0,40141.82,40075.0,587.50243734,37,0.000815803669230965
2021-02-06 22:00:00,0.14447952755905516,0.03362992125984252,0.8849133858267717,0.08142519685039368,0.437874995739169,0.21138157446228334,positive,127,39925.91,40508.33,40074.98,40042.32,820.23675488,38,0.019592406830682356
2021-02-06 23:00:00,0.1573891891891892,0.03177477477477478,0.8882252252252255,0.08,0.32219158552491883,0.12151029817696485,positive,111,39099.0,40042.33,40042.02,39265.43,1781.75559553,37,-0.009071579188626475
2021-02-07 00:00:00,0.20718604651162784,0.018808139534883726,0.9000581395348839,0.08112209302325576,0.4788376083434221,0.21084725822734574,positive,172,38769.0,39669.66,39266.1,39623.25,1345.33477729,34,0.02460154016007678
2021-02-07 01:00:00,0.20143092783505154,0.027443298969072175,0.8737731958762885,0.09875257731958759,0.35222372224949544,0.1238603883706977,positive,97,38539.0,39648.02,39625.77,38660.35,1142.40154145,32,-0.0033554305533241304
2021-02-07 02:00:00,0.11406947368421054,0.03297894736842105,0.8961368421052631,0.07085263157894736,0.28790992633097895,0.06452210070631122,positive,95,38380.29,38852.56,38660.35,38790.29,1262.93306093,31,-0.00204558376176684
2021-02-07 03:00:00,0.17560952380952377,0.04942857142857143,0.8483095238095237,0.1021904761904762,0.29381117724867734,0.11040804516250947,positive,84,38620.98,38968.03,38795.01,38869.72,691.88344346,29,0.013068391785485753
2021-02-07 04:00:00,0.10228636363636363,0.04189393939393939,0.8882121212121211,0.0698939393939394,0.2867521535703354,0.0840623223577769,positive,66,38000.0,38869.71,38869.71,38365.06,1072.87551013,28,-0.004808691052074128
2021-02-07 05:00:00,0.17998725490196077,0.031715686274509804,0.8807941176470586,0.08748039215686276,0.23946117335823244,0.08813453159041394,positive,102,38202.84,38719.78,38372.46,38549.99,648.6826776,27,-0.0007737604337410458
2021-02-07 06:00:00,0.10268446601941747,0.048572815533980594,0.8797766990291261,0.07163106796116507,0.27835266675072506,0.09807247229577326,positive,103,38317.02,38735.79,38547.96,38579.83,709.10649814,28,-0.012698763225490496
2021-02-07 07:00:00,0.18043205128205128,0.028102564102564103,0.8858974358974359,0.085974358974359,0.3620321345321345,0.1102161727161727,positive,78,38476.32,39149.45,38583.84,39072.87,567.22118307,29,-0.01188445347730671
2021-02-07 08:00:00,0.17149862068965527,0.02332413793103449,0.8956068965517241,0.08107586206896548,0.5337507836990596,0.27144277752898444,positive,145,39070.58,39574.51,39072.88,39540.0,716.6946808,29,-0.0007513615620985025
2021-02-07 09:00:00,0.015610837438423626,0.08919211822660084,0.8061330049261084,0.10466502463054195,0.4185742585958092,0.16989012663581654,positive,203,39370.95,39737.83,39540.0,39569.72,523.23057292,28,0.0053171559056521735
2021-02-07 10:00:00,0.1798010101010101,0.02355555555555556,0.8933939393939395,0.08305050505050504,0.31893611439065983,0.16551609165245532,positive,99,39191.86,39708.24,39569.71,39359.88,521.21466972,28,0.006642715140240791
2021-02-07 11:00:00,0.11887301587301592,0.017873015873015874,0.9291825396825402,0.05292857142857144,0.46105064247921385,0.23384967876039314,positive,126,38821.8,39393.77,39369.48,39099.29,494.74043831,28,0.005495736111769768
2021-02-07 12:00:00,0.1268612403100776,0.03148062015503876,0.8980542635658915,0.07044961240310077,0.4102281955770328,0.1945151822768103,positive,129,38597.28,39315.72,39088.24,38885.0,809.36230327,28,0.004842618233832236
2021-02-07 13:00:00,0.12815069767441864,0.024372093023255808,0.9020372093023257,0.07359069767441863,0.46786979764421627,0.24310598174435405,positive,215,38446.08,39200.05,38884.99,38697.15,1003.30581976,27,0.011209407035813215
2021-02-07 14:00:00,0.14042608695652176,0.02746376811594203,0.8982463768115944,0.07428260869565219,0.3832493608444694,0.18350958471882392,positive,138,38225.3,38719.42,38686.55,38265.8,873.23395658,28,0.007642191708400455
2021-02-07 15:00:00,0.1572559585492227,0.02734715025906737,0.8901036269430072,0.08255440414507764,0.25223662036485894,0.07028565981610026,positive,193,37587.78,38429.25,38260.0,37974.48,1402.88743345,30,-0.007070761179559798
2021-02-07 16:00:00,0.11955725806451614,0.03614516129032259,0.8916048387096774,0.07223387096774195,0.31030962272494533,0.0829051212004841,positive,124,37371.35,38295.0,37977.38,38243.94,1629.98798439,30,0.008676284608183185
2021-02-07 17:00:00,0.11156217948717949,0.03340384615384616,0.8964807692307689,0.07010256410256409,0.22798337079587078,0.0872782483719984,positive,156,37758.1,38258.43,38243.94,37913.56,751.41724203,28,-0.010564212504505887
2021-02-07 18:00:00,0.20191472868217047,0.024891472868217055,0.8834496124031009,0.09165891472868215,0.29839803069454246,0.14209703625401301,positive,129,37900.12,38407.37,37913.57,38316.21,650.09283412,29,0.005398166148905406
2021-02-07 19:00:00,0.28414932432432427,0.019695945945945946,0.8548243243243245,0.12548648648648647,0.2973791933166934,0.16271424427674433,positive,148,38050.42,38500.0,38314.05,38109.93,662.4853075,29,-0.010875071964171729
2021-02-07 20:00:00,0.18830241935483868,0.03365322580645162,0.8668306451612904,0.09953225806451618,0.3315714363295007,0.17670780869369582,positive,124,37760.48,38538.9,38109.93,38526.64,761.35723778,30,-0.0017727843418080974
2021-02-07 21:00:00,0.10151782178217823,0.04012871287128713,0.8839405940594062,0.07593069306930693,0.2643557817320194,0.0957939008186533,positive,101,38416.6,38688.79,38526.64,38595.0,756.05318754,31,-0.006413641700429849
2021-02-07 22:00:00,0.19399491525423726,0.02638983050847458,0.8816355932203388,0.09194067796610168,0.30545014307726176,0.08773956269718983,positive,118,38355.25,38850.0,38594.99,38843.33,605.80145735,33,-0.0007229001244495292
2021-02-07 23:00:00,0.13483058823529412,0.033352941176470585,0.8862823529411765,0.08036470588235292,0.24939041677276974,0.08353930056871232,positive,85,38769.05,39150.0,38843.33,38871.42,695.56874343,29,0.0029496977073986365
2021-02-08 00:00:00,0.2638349056603774,0.02320754716981132,0.8745283018867922,0.10223584905660374,0.45727943178414837,0.1713124506520734,positive,106,38700.74,39190.56,38871.43,38756.93,739.545011,27,0.0045488736272282565
2021-02-08 01:00:00,0.11648452380952384,0.041726190476190486,0.8844166666666666,0.07380952380952384,0.3216052532123962,0.11827688019652305,positive,84,38481.03,38948.55,38756.94,38581.03,468.93228098,25,0.007552874554567844
2021-02-08 02:00:00,0.11690769230769231,0.03893846153846155,0.8940461538461538,0.06698461538461538,0.21576223776223777,0.06996176046176045,positive,65,38204.22,38712.57,38581.28,38290.73,490.88037929,25,0.004483966777429796
2021-02-08 03:00:00,0.2208809523809524,0.03133333333333334,0.8711269841269841,0.09753968253968254,0.2573849893492752,0.11991135848278703,positive,63,38058.0,38523.75,38293.81,38119.42,784.26014877,24,-0.012994884406846754
2021-02-08 04:00:00,0.22171851851851856,0.022827160493827166,0.8799506172839504,0.09722222222222225,0.27008708484017135,0.0730914301747635,positive,81,38057.01,38710.0,38119.42,38618.01,635.68089116,24,-0.002172013550744262
2021-02-08 05:00:00,0.05906132075471701,0.05758490566037736,0.8701132075471699,0.07226415094339625,0.35392965743201565,0.11602277832230672,positive,106,38494.17,38891.0,38618.01,38701.98,426.47263408,25,-0.00873314073094692
2021-02-08 06:00:00,0.14066666666666672,0.05126515151515154,0.8597121212121209,0.08899242424242425,0.2925737488521579,0.11074351469237838,positive,132,38642.9,39244.0,38703.08,39041.45,453.79770851,25,-0.006864958275604095
2021-02-08 07:00:00,0.21505258620689646,0.018862068965517242,0.8870086206896549,0.09412068965517241,0.3370904239438721,0.15095956486042697,positive,116,38924.01,39407.46,39048.36,39310.39,573.75899321,25,0.0022000561752817207
2021-02-08 08:00:00,0.14608203125000005,0.033953124999999994,0.8880859375,0.077953125,0.277621210712031,0.08161195521058803,positive,128,39097.37,39385.26,39315.27,39224.0,299.67119325,25,0.005935641488873805
2021-02-08 09:00:00,0.26507454545454545,0.01842727272727273,0.8709272727272729,0.11063636363636356,0.2525462088416635,0.0936618129345402,positive,110,38943.39,39395.74,39222.73,38991.87,300.97438618,24,-0.012135533914794877
2021-02-08 10:00:00,0.18929072164948454,0.029134020618556702,0.8780927835051545,0.09276288659793813,0.3060991580012198,0.1329535561803603,positive,97,38904.22,39495.1,38989.87,39467.94,345.11947492,24,0.00013682927073100553
2021-02-08 11:00:00,0.20534150943396223,0.0369622641509434,0.8610094339622647,0.10202830188679243,0.2968351200686107,0.11721040594625502,positive,106,39363.14,39540.0,39467.94,39462.54,321.1552875,26,-0.09187655302079054
2021-02-08 12:00:00,0.1475416666666664,0.027643333333333332,0.889456666666666,0.08288666666666676,0.23382856301106314,0.08307547438672444,positive,300,39155.02,43260.0,39475.0,43260.0,5325.83904153,41,0.005901568676669528
2021-02-08 13:00:00,0.1731555434782607,0.026466304347826083,0.8850195652173908,0.08851195652173913,0.2627518988459206,0.08597071423946419,positive,920,41509.0,44900.0,43260.0,43005.45,9348.67561588,124,-0.015456102028770752
2021-02-08 14:00:00,0.1771939453124998,0.03455273437499999,0.8689355468749999,0.09651562500000001,0.2953031327035233,0.09932934229760398,positive,512,43001.0,44193.0,43008.47,43675.31,4272.63874169,116,-0.0030321256152304747
2021-02-08 15:00:00,0.15798734177215176,0.03098987341772153,0.8862025316455698,0.08281265822784808,0.31771268623547116,0.11180329637544824,positive,395,43455.05,44200.0,43675.31,43807.94,3071.247387,104,0.012634510320233707
2021-02-08 16:00:00,0.17631638418079082,0.029957627118644064,0.878974576271187,0.09107344632768365,0.2612759203550164,0.10464572548188368,positive,354,43144.47,44355.0,43814.74,43257.93,3167.64820194,96,0.0026026762244285855
2021-02-08 17:00:00,0.17852307692307678,0.03609935897435898,0.860054487179487,0.10385256410256415,0.31331091771476416,0.1444929806660575,positive,312,42505.02,43478.19,43265.92,43145.49,2287.59657023,88,0.010566109659968553
2021-02-08 18:00:00,0.1543172661870502,0.01843645083932854,0.8960671462829743,0.08549400479616315,0.16419159347846396,0.05335410502766619,positive,417,42573.57,43409.15,43148.66,42692.01,1812.18237368,85,-0.009276615540402225
2021-02-08 19:00:00,0.1912243137254901,0.025690196078431374,0.8823607843137254,0.09194509803921572,0.2303903798815562,0.09491320106908341,positive,255,42692.52,43149.89,42699.34,43089.89,1166.77727545,80,-0.025897143820915215
2021-02-08 20:00:00,0.16005980861244015,0.03371770334928229,0.8749186602870808,0.09134449760765555,0.25376464922637165,0.06819236106795916,positive,209,42970.55,44325.0,43089.64,44220.37,1971.43506298,81,-0.010888177662177957
2021-02-08 21:00:00,0.11743187772925763,0.03594323144104805,0.8828122270742358,0.08124454148471616,0.27333732731767657,0.10284038870720094,positive,229,43999.0,44889.59,44219.06,44704.48,2500.56867594,89,-0.0011891063710728021
2021-02-08 22:00:00,0.17314493927125513,0.03362753036437247,0.8700688259109313,0.0963076923076923,0.272316915053757,0.11053330490172596,positive,247,44300.0,45000.0,44694.96,44757.67,2564.29216825,93,-0.03707273354300389
2021-02-08 23:00:00,0.09942772277227716,0.04119141914191418,0.8866534653465344,0.07215511551155118,0.24748495921020677,0.09240487798779876,positive,303,44670.77,46750.0,44754.17,46448.1,4604.86088488,104,-0.00757883879300887
2021-02-09 00:00:00,0.16124371069182378,0.035012578616352194,0.876572327044025,0.08841509433962266,0.3385486816351595,0.11519566320588343,positive,318,46374.99,47550.0,46453.66,46801.46,4312.2286224,106,0.0
2021-02-09 00:00:00,0.16124371069182378,0.035012578616352194,0.876572327044025,0.08841509433962266,0.3385486816351595,0.11519566320588343,positive,318,46374.99,47550.0,46453.66,46801.46,4312.2286224,122,0.013567268554930833
2021-02-09 01:00:00,0.144819313304721,0.03584549356223176,0.8809656652360514,0.0831802575107296,0.25638192470381316,0.10734749084963677,positive,233,45756.24,46803.03,46803.03,46170.78,2529.27029447,102,0.009754643972303492
2021-02-09 02:00:00,0.16743414634146353,0.022731707317073174,0.8917926829268298,0.08549390243902437,0.2585463674198429,0.08412495600605358,positive,164,45583.11,46374.71,46175.0,45722.59,1456.95347762,92,-0.01997003813803918
2021-02-09 03:00:00,0.15248909090909088,0.041709090909090904,0.8682545454545453,0.09002424242424238,0.22270845249027058,0.08860970746425295,positive,165,45567.0,46800.0,45735.21,46644.85,1774.69115748,87,-0.0052007474633115015
2021-02-09 04:00:00,0.18974035087719293,0.02644736842105263,0.8777192982456139,0.09581578947368423,0.26802724833645886,0.12447897838029423,positive,114,46300.0,46964.06,46653.99,46888.07,1527.32782334,86,-0.0013084318983731713
2021-02-09 05:00:00,0.14903294117647065,0.03443529411764706,0.8832176470588233,0.08234117647058818,0.3147596136434369,0.1184043898367429,positive,170,46508.81,47270.0,46888.08,46949.46,1287.30936701,90,-0.026124440731701313
2021-02-09 06:00:00,0.1561509708737864,0.032995145631067965,0.8809368932038835,0.08605825242718444,0.30072510005276987,0.10100515908040185,positive,206,46650.01,48192.15,46949.44,48192.15,1936.00254179,96,0.011820463665760896
2021-02-09 07:00:00,0.1666804347826087,0.034478260869565215,0.8776652173913042,0.08783478260869561,0.2846117351046698,0.1020438319530711,positive,230,47487.35,48200.0,48192.14,47625.85,1467.82976595,102,0.008831164216296023
2021-02-09 08:00:00,0.17233080568720383,0.02553080568720379,0.8864454976303315,0.08801895734597158,0.25821057192324964,0.09896618036606193,positive,211,46718.5,48000.0,47625.85,47207.11,1501.9778311,95,0.015424732646737768
2021-02-09 09:00:00,0.11195549132947982,0.04319653179190753,0.8788150289017338,0.07801734104046244,0.2766029226339919,0.08797564066205683,positive,173,46055.65,47247.81,47193.53,46484.54,780.5683707,85,0.017523143831200755
2021-02-09 10:00:00,0.10686190476190476,0.033702380952380956,0.8939702380952381,0.0723333333333333,0.2577384431045145,0.06612905844155846,positive,168,45606.34,46660.0,46484.12,45677.08,1096.62300373,79,-0.016687032648364342
2021-02-09 11:00:00,0.18079305555555558,0.025951388888888892,0.8859930555555555,0.08806250000000002,0.2905260324808935,0.1138963744588745,positive,144,45634.0,46647.15,45684.78,46445.69,800.87342764,80,0.024331815353625233
2021-02-09 12:00:00,0.15774769230769234,0.03057948717948718,0.8890307692307693,0.0804,0.28977852764519424,0.09539158002491337,positive,195,45170.0,46862.23,46453.41,45329.22,1787.95380054,79,-0.02171264507214022
2021-02-09 13:00:00,0.1728084210526316,0.031000000000000017,0.8775368421052632,0.09148421052631577,0.28366536986405405,0.10554852661957924,positive,190,45020.0,46448.07,45321.15,46324.2,1566.9302486,76,-0.008079447812797185
2021-02-09 14:00:00,0.180677659574468,0.027835106382978727,0.8761489361702129,0.09604255319148934,0.22714888627920543,0.06291087739093057,positive,188,46117.0,46750.0,46324.22,46699.99,1156.91147619,78,-0.0033993555538467776
2021-02-09 15:00:00,0.09626113744075832,0.03275355450236967,0.9049763033175352,0.06228436018957347,0.24021630830991014,0.08445269895980799,positive,211,46400.6,47150.0,46700.0,46859.01,1335.69092969,76,0.007267212342782172
2021-02-09 16:00:00,0.154948,0.03771111111111111,0.8677644444444446,0.09452000000000005,0.2861573277751055,0.09687453049008606,positive,225,46070.57,47150.0,46848.45,46519.71,1472.27721135,76,-0.0009086640739582516
2021-02-09 17:00:00,0.17184792899408285,0.03342603550295858,0.8814911242603554,0.08507692307692306,0.2712314651160805,0.09248170205862517,positive,169,46247.31,46985.64,46519.72,46562.0,1423.99562534,75,-0.011056940006350284
2021-02-09 18:00:00,0.1661307228915663,0.0272289156626506,0.8898313253012046,0.08295783132530123,0.27623982292807586,0.11062427849927851,positive,166,46331.36,47471.0,46559.42,47079.69,1464.90595636,76,-0.001129997474097893
2021-02-09 19:00:00,0.20464969696969704,0.03815151515151516,0.857915151515152,0.1039333333333333,0.253293050271838,0.12105668809305174,positive,165,46820.0,47326.33,47079.69,47132.92,868.57432666,77,-0.0001495657980390039
2021-02-09 20:00:00,0.2067026845637583,0.034838926174496646,0.8683154362416109,0.09685906040268459,0.2503905312311353,0.09710201164731368,positive,149,46770.24,47558.18,47132.91,47139.97,1445.24677436,78,-0.004130619814972593
2021-02-09 21:00:00,0.15520303030303034,0.040318181818181816,0.8706742424242424,0.08901515151515155,0.2328832480650662,0.1094696641742096,positive,132,47068.4,47520.0,47140.0,47335.09,902.71480852,79,0.009099033367801731
2021-02-09 22:00:00,0.17514354838709678,0.03712903225806451,0.875975806451613,0.0869032258064516,0.24878114478114474,0.08768984390758586,positive,124,46566.44,47332.64,47332.64,46906.34,1165.2869234,76,0.008383810928239897
2021-02-09 23:00:00,0.21700285714285708,0.03020714285714286,0.8665714285714288,0.10319999999999993,0.2665881055452484,0.12088262213976496,positive,140,46289.0,46939.0,46906.33,46514.73,1356.64988692,75,-0.0014722125016385906
2021-02-10 00:00:00,0.24140975609756088,0.028091463414634154,0.8704573170731708,0.1014756097560975,0.36404608915813164,0.1207989311670715,positive,164,46127.0,46966.9,46514.73,46583.26,1114.49597172,66,0.005513714375293676
2021-02-10 01:00:00,0.2200527131782946,0.029379844961240312,0.868937984496124,0.1017131782945736,0.2807223825557159,0.12492546729756031,positive,129,46033.75,46588.88,46572.07,46327.12,1032.1602125,61,-0.0002835949411338616
2021-02-10 02:00:00,0.2104666666666666,0.04181818181818182,0.8528080808080807,0.10536363636363637,0.25269539551357745,0.11060645415190871,positive,99,46308.76,46835.0,46332.06,46340.26,1078.29679948,59,0.0012897754009693475
2021-02-10 03:00:00,0.2063010416666666,0.031156249999999996,0.8707500000000002,0.09812500000000002,0.3673710768398268,0.12427698863636367,positive,96,46213.76,46786.51,46339.4,46280.53,938.13755163,58,0.004989031339512478
2021-02-10 04:00:00,0.269099099099099,0.027180180180180185,0.8574054054054056,0.11544144144144143,0.25706435439768766,0.09624050890717553,positive,111,45666.0,46379.56,46280.55,46050.21,1377.60163388,59,-0.002839383220000382
2021-02-10 05:00:00,0.19883113207547176,0.03577358490566038,0.8700000000000001,0.09421698113207547,0.2894454722426422,0.11287326771760739,positive,106,45890.0,46448.76,46050.21,46181.15,556.29566783,59,-0.008170312028287103
2021-02-10 06:00:00,0.1884743362831858,0.038530973451327444,0.8695132743362837,0.09195575221238939,0.22946465923457074,0.058474147288306584,positive,113,46168.92,46665.24,46180.31,46560.01,721.12815582,60,-0.001644694504632656
2021-02-10 07:00:00,0.17249318181818185,0.02328787878787879,0.8951287878787881,0.08158333333333333,0.2289088996020814,0.09209421870217328,positive,132,46437.73,46995.0,46560.01,46636.65,697.50828584,59,-0.0022082676542851238
2021-02-10 08:00:00,0.1128111111111111,0.03846783625730995,0.8867017543859647,0.07485964912280701,0.23333900724032314,0.06221553568264096,positive,171,46299.01,46877.83,46636.65,46739.75,453.32412262,57,0.002005229086014983
2021-02-10 09:00:00,0.20194583333333338,0.020951388888888887,0.8846041666666669,0.09443750000000004,0.26850465969215964,0.09248657708032706,positive,144,46565.47,46970.0,46749.59,46646.12,385.92137445,54,-0.0012616881619330722
2021-02-10 10:00:00,0.17914275362318838,0.026224637681159423,0.8818768115942033,0.09189855072463766,0.25231726425748163,0.07935629064976896,positive,138,46477.48,47349.99,46646.12,46705.01,704.04812487,54,0.0009114524136872641
2021-02-10 11:00:00,0.14101769230769234,0.029092307692307702,0.891146153846154,0.07976153846153845,0.262705143005143,0.09884247604247606,positive,130,46371.49,46760.33,46704.92,46662.46,404.05904088,54,0.017330137552310294
2021-02-10 12:00:00,0.1662896174863388,0.03197814207650272,0.8852786885245907,0.0827431693989071,0.2329798840604851,0.09570988738543382,positive,183,44600.0,46659.75,46659.64,45860.76,2510.4041252,57,0.003686840453645846
2021-02-10 13:00:00,0.18440671140939602,0.0324228187919463,0.8684026845637588,0.09918791946308722,0.26494213951596496,0.12316399372439647,positive,149,45411.69,46110.0,45860.77,45691.99,1040.1194779,54,0.014807732878994973
2021-02-10 14:00:00,0.11473092105263155,0.0359671052631579,0.8900986842105266,0.07392763157894734,0.23402544081162502,0.0816246218450166,positive,152,44900.66,46023.64,45692.0,45020.38,1577.69453331,54,0.01468018417670374
