Date,Open,High,Low,Close,Adj Close,Volume
2019-05-07,16378.000000,16408.500000,16317.900391,16357.799805,16357.799805,248842000
2019-05-08,16349.099609,16451.400391,16347.200195,16397.400391,16397.400391,213596600
2019-05-09,16342.099609,16379.000000,16258.900391,16321.799805,16321.799805,224368300
2019-05-10,16278.299805,16351.700195,16139.000000,16297.599609,16297.599609,233580500
2019-05-13,16158.200195,16199.900391,16111.299805,16193.400391,16193.400391,232643800
2019-05-14,16227.400391,16320.900391,16206.200195,16284.500000,16284.500000,205376300
2019-05-15,16237.799805,16341.299805,16229.700195,16318.099609,16318.099609,203556400
2019-05-16,16361.099609,16461.900391,16349.700195,16443.900391,16443.900391,207250700
2019-05-17,16383.500000,16456.099609,16376.799805,16401.800781,16401.800781,182489100
2019-05-21,16383.299805,16426.500000,16354.299805,16426.500000,16426.500000,218951700
2019-05-22,16345.799805,16355.099609,16308.799805,16327.400391,16327.400391,197464300
2019-05-23,16228.500000,16228.500000,16105.500000,16164.599609,16164.599609,243742200
2019-05-24,16221.700195,16251.500000,16181.599609,16230.000000,16230.000000,192188500
2019-05-27,16241.400391,16346.700195,16238.299805,16346.700195,16346.700195,73315600
2019-05-28,16326.900391,16355.500000,16266.299805,16297.500000,16297.500000,396196700
2019-05-29,16196.000000,16215.299805,16105.000000,16131.500000,16131.500000,206795300
2019-05-30,16144.900391,16151.599609,16062.500000,16089.200195,16089.200195,171203300
2019-05-31,15997.700195,16047.400391,15963.299805,16037.500000,16037.500000,224730200
2019-06-03,16053.500000,16105.900391,15960.900391,16015.900391,16015.900391,223718800
2019-06-04,16075.599609,16166.200195,16027.299805,16166.200195,16166.200195,211115800
2019-06-05,16219.500000,16224.799805,16128.599609,16212.700195,16212.700195,230596500
2019-06-06,16237.400391,16241.599609,16175.099609,16227.799805,16227.799805,164790400
2019-06-07,16237.299805,16277.400391,16220.700195,16231.000000,16231.000000,171066300
2019-06-10,16234.400391,16262.200195,16201.599609,16216.299805,16216.299805,172571600
2019-06-11,16290.099609,16302.000000,16228.200195,16248.799805,16248.799805,178845100
2019-06-12,16201.700195,16253.299805,16199.900391,16227.200195,16227.200195,190864300
